solarSystemName,x,y,z,security
Zanka,-1.52821871207109e17,1.02836295026148e17,-9.88953902843267e16,0.379878396932722
Galeh,-1.47573597934168e17,8.4317525807608e16,-1.08571753431656e17,0.44916415925224
Yuhelia,-1.45787183375505e17,7.27366158254727e16,-8.74634082626654e16,0.799609281155546
Maiah,-1.49846372434677e17,6.84418850228792e16,-8.57888101424502e16,0.798762818724769
Hamse,-1.53455500144557e17,7.00921165216942e16,-8.24261729762108e16,0.855220015127566
Barira,-1.48829026028764e17,7.98034540621733e16,-9.01338561354379e16,0.815270891476122
Lashkai,-1.5607632620831e17,7.44237034558885e16,-8.12186599067084e16,0.917045212258307
Zhilshinou,-1.57832121646039e17,7.32837243198687e16,-7.42368088185782e16,0.903870287366807
Jaswelu,-1.56305859261766e17,6.74042817336281e16,-8.13335735702687e16,0.842186722850145
Ana,-1.61529369449714e17,7.34516181846825e16,-7.14998184306557e16,0.900473851827141
Warouh,-1.50472747539051e17,6.1789725972806e16,-1.14031844514938e17,0.525562150197458
Jambu,-1.4850127931263e17,6.78721937240242e16,-1.11817284599602e17,0.518605502072762
Bittanshal,-1.50408448856741e17,7.06255001783212e16,-1.1676639979257e17,0.480322372612643
Arton,-1.44567950878173e17,6.30926743658302e16,-1.12323397626206e17,0.426981823760555
Sieh,-1.41525990515571e17,6.94415717220125e16,-1.19940319590461e17,0.278010285483153
Madimal,-1.52125503235063e17,6.81890160093865e16,-1.04969349863117e17,0.650428251388457
Mamet,-1.62680521854803e17,8.24256096289919e16,-1.38025861578639e17,0.145581965321659
Hoshoun,-1.64723954578998e17,8.61898923951129e16,-1.43146655724791e17,0.085137389290599
Biphi,-1.68154281925707e17,8.28968908306249e16,-1.34393265585302e17,0.206835080918407
Ziriert,-1.63049893507389e17,8.27635678665038e16,-1.50707798214165e17,0.0595832109312496
Misaba,-1.6271989560185e17,7.63145436849603e16,-1.54620144973562e17,0.0640079707425674
Rephirib,-1.59528959459104e17,8.61708510836015e16,-1.39257585971401e17,0.0956335663100916
Conomette,-3.05811536962179e17,3.83140796923928e16,2.42760723564302e16,0.299426899814735
Aimoguier,-3.09833838882703e17,4.7847063911561e16,2.58158032546615e16,0.182693845680458
Yveve,-3.09110191790392e17,3.65246396379697e16,1.93789478715679e16,0.351354933871937
Meunvon,-3.1566344875417e17,4.02633874559823e16,2.19308643603952e16,0.272515827651278
Cadelanne,-3.18025167314799e17,5.52676432985928e16,2.54957002835293e16,0.11932426600014
Elore,-3.2132752998206e17,4.41895560014359e16,2.50619913252382e16,0.215066052170598
Anckee,-3.21525163826483e17,4.32958668498876e16,2.93921047952213e16,0.246409041498805
Vevelonel,-3.31184944684433e17,5.25998273313704e16,2.51798495593312e16,0.119826273136258
Pertnineere,-3.00061557403026e17,2.63356191048549e16,2.29855834558266e16,0.442910661884907
Boystin,-3.03833374021599e17,2.50755810376066e16,1.60401872926788e16,0.523019068918364
Lour,-3.0745575873671e17,1.75128034930737e16,1.2259505695553e16,0.637345581382328
Maire,-3.08697150003145e17,1.34278872886254e16,1.11206024099654e16,0.686651901932631
Oerse,-3.06065053277081e17,1.91203782604265e16,9.62598358497931e15,0.620385709836511
Octanneve,-3.05834048857768e17,4.28211870996295e15,6.96121426432451e15,0.696679205878636
Larryn,-3.04887283865932e17,2.03704422779146e16,837780127699826,0.596159170347266
Niballe,-3.09066580508242e17,1.65880781803738e16,-1.50531760800026e15,0.620188826337451
Postouvin,-3.14786720771243e17,1.60393609837696e16,572850727530620,0.655330177087712
Odinesyn,-3.21855661998116e17,1.33534648347276e16,-2.53211397524396e15,0.651760388413346
Weraroix,-3.05324838606359e17,2.09335771772438e16,-1.73338849200637e15,0.580526874985523
Sarline,-3.10801732685196e17,3.21724280937604e16,-3.19571739142608e15,0.43883023516493
Aeter,-3.12993655640889e17,3.66648995595287e16,-7.67408084430324e15,0.34916862318507
Gererique,-3.24592637671677e17,8.23008016529434e15,-3.90519914052972e15,0.664605761844691
Harner,-3.20178717049463e17,5.28587656292051e16,-1.1970638899224e16,0.127988018693461
Yvaeroure,-3.11913673193197e17,5.80446740556333e15,8.04813511833398e15,0.757058043300023
Vecodie,-3.159045761714e17,2.00143944144348e15,7.51576924872826e15,0.788654007749743
Arasare,-3.21941854600268e17,2.00571206394292e15,1.13353022579173e16,0.811738448399261
Yvelet,-3.27400121192133e17,1.11411607431436e15,1.4424567028559e16,0.781364024556522
Lazer,-3.26247570988677e17,5.28694592121057e15,1.14593089615348e16,0.79097929172673
Stoure,-3.31715136609357e17,8.18699320339212e15,1.2979072507222e16,0.722419263455761
Heluene,-3.29154459976515e17,3.98531220960058e16,2.53600440417229e16,0.232531246701287
Arittant,-3.27708519447792e17,3.97981287379107e16,3.14216073644569e16,0.262353538201056
Oruse,-3.32567851904892e17,4.24039968182091e16,1.8694198171033e16,0.196878642105309
Hare,-3.36026797314943e17,4.27750570794633e16,2.21008567606819e16,0.168970362268152
Ogaria,-3.41794933527709e17,4.06580376766752e16,1.90204183451977e16,0.164000857119065
Faurulle,-3.46269768690018e17,4.44037476692086e16,2.18909112632493e16,0.102661214182948
Agaullores,-3.51259758421839e17,4.69501732050558e16,1.8969442879509e16,0.0712008819108375
Babirmoult,-3.4281517852256e17,3.52696763760162e16,2.83078094094523e16,0.178822848268893
Ratillose,-3.2735377317008e17,5.4014030357537e16,3.61165110217762e16,0.36646798152469
Ondree,-3.28013209863785e17,5.24743987761895e16,4.07938208237606e16,0.530891736255538
Pochelympe,-3.25812488141669e17,4.95047837719177e16,4.4031196946998e16,0.6222362869951
Eggheron,-3.23887941768e17,4.64749566589e16,4.80833491996e16,0.516243975516
Toustain,-3.32436017533658e17,4.47676094717241e16,4.51921118638685e16,0.411824000977859
Straloin,-3.25062356465769e17,5.89565981169711e16,5.21207730811136e16,0.21375612442192
H1-ESN,-9.14815462180456e16,6.82075201013454e16,3.99593004377602e17,-0.123268077056494
3DR-CR,-9.56079031225181e16,8.11675235363565e16,4.04229454353244e17,-0.115325121232477
RLTG-3,-8.90898265119206e16,8.1286300712634e16,4.12367048508977e17,-0.0639974117980747
S-EVIQ,-8.34306670024114e16,7.57196889578976e16,4.13249485390396e17,-0.0514300832099804
EOY-BG,-7.19747752880289e16,7.49725985551354e16,4.0596310573685e17,-0.06655843191477
PNS7-J,-8.35617362616837e16,7.03277753141229e16,4.1821587441598e17,-0.0507199850550512
IG-ZAM,-6.49536755187578e16,6.55193586801132e16,4.08467252497211e17,-0.0677581588738965
0-UVHJ,-5.76128222281005e16,7.38102490567695e16,4.08748489344417e17,-0.0817244739558811
NCG-PW,-5.90767685951664e16,6.60392833773056e16,4.10815405064581e17,-0.107753345196549
1QH-0K,-8.09603910802588e16,6.06411134676189e16,4.20821398277527e17,-0.0698226219115301
ZH3-BS,-8.6845964348111e16,5.35734877348343e16,4.22892551530942e17,-0.0898309856196563
ZJ-QOO,-1.00379078701152e17,5.51022210936124e16,4.24459173477622e17,-0.212343376873069
ZXA-V6,-1.06667872390107e17,5.27347916525616e16,4.20896526210723e17,-0.300294728298554
I1-BE8,-9.81343999291242e16,4.60512863459524e16,4.27976708672109e17,-0.206304586171757
W8O-19,-7.77498416327131e16,5.88762634685097e16,4.24431482375585e17,-0.105252945588251
U1TX-A,-5.30679831612661e16,8.93264526664309e16,4.10188926965227e17,-0.109405750980555
1BWK-S,-4.42043141604219e16,9.07919807518248e16,4.13377376500193e17,-0.221830930523422
KMV-CQ,-5.75041030141474e16,8.42201144001178e16,4.15791387396965e17,-0.0780453124347759
RKE-CP,-4.483113803124e16,8.99336804162799e16,4.15471983322394e17,-0.206667758320661
NV-3KA,-5.2229437118523e16,8.39431435956632e16,4.18532247475749e17,-0.115645833724704
S-1LIO,-5.17750205269451e16,9.4159465779518e16,4.16955149406826e17,-0.10036260206316
S-KSWL,-5.9831586570762e16,5.9834671390216e16,4.23058933568025e17,-0.426574804971912
5-O8B1,-6.32932025097903e16,4.1388339057066e16,4.27510403442783e17,-0.296582930467328
R-YWID,-5.74517040021177e16,5.35481755019852e16,4.31240874686984e17,-0.741915192928468
30-D5G,-5.07598627776372e16,5.67912588293685e16,4.36988411777123e17,-0.950341259839722
HB-FSO,-6.15339088998667e16,5.20526754082225e16,4.34490621315095e17,-0.637304591008339
J1-KJP,-5.62808978291228e16,5.85567688151071e16,4.26897491336688e17,-0.648996008732532
KW-1MV,-6.69564838352967e16,4.43436746014119e16,4.2938560021068e17,-0.30071941028687
G06-8Y,-6.29974800685957e16,3.20174332739787e16,4.31800788200879e17,-0.305330561891405
U-O2DA,-6.30912502065194e16,3.23419929325948e16,4.23556932013954e17,-0.198228804337731
WV-0R2,-7.75103695034619e16,1.40498406867306e16,4.39147229004101e17,-0.815288768844697
SZ6-TA,-5.84948324140008e16,3.41830189251649e16,4.27227165542923e17,-0.234378057770839
6-AOLS,-6.37041255304124e16,2.71742319989879e16,4.40816669986015e17,-0.490423188918321
IKTD-P,-6.26257983719336e16,1.22383875944185e16,4.36097117273067e17,-0.49970207412521
33CE-7,-5.1002255567678e16,3.77629033856527e16,4.38081489377617e17,-0.375242546140023
L-P3XM,-6.19721515035515e16,3.23788846513152e16,4.45614469928198e17,-0.439651926572414
DCJ-ZT,-6.45727168611211e16,7.58941490628333e16,4.2538298516368e17,-0.143836029782076
O36A-P,-6.39732088949295e16,8.25529532405357e16,4.29411201975742e17,-0.0847035334690069
Z-LO6I,-6.89985996873395e16,7.07218498856176e16,4.35550446052509e17,-0.218386764749426
0M-103,-6.41251568336631e16,7.13565291546971e16,4.36865111328605e17,-0.316788134459248
6OYQ-Z,-7.15801035015354e16,6.72979320315463e16,4.39204847685687e17,-0.211445457911236
HE5T-A,-6.44235056625992e16,7.01902693573364e16,4.4048161058121e17,-0.327892337091441
A-1IJ9,-4.01848777247617e16,1.05513824351542e17,4.12897505280694e17,-0.221173330659239
Y-YHZQ,-3.38280995822886e16,1.02760275437352e17,4.12488553889247e17,-0.407925645396445
Z-SR1I,-2.94377134543972e16,9.57112123623782e16,4.08103619171841e17,-0.621795250971041
GW7P-8,-2.63652682332289e16,1.00139579957314e17,4.14714906801447e17,-0.682280192348715
SF-XJS,-2.70532163150087e16,1.11844257690386e17,4.05993062744506e17,-0.308378793403548
A1RR-M,-2.30322993177087e16,9.63938488140037e16,4.13197193051166e17,-0.850320072474043
AR-5SY,-2.09291622506105e16,9.24088550666641e16,4.14821286545069e17,-0.93994556384988
OE-4HB,-1.54695070594925e16,9.13009571354095e16,4.13896150628134e17,-1
ZK-YQ3,-1.06163620641133e17,4.19447013328266e16,4.36347396584747e17,-0.385512024201327
MZPH-W,-1.02095287044074e17,2.86575758349264e16,4.4664124778694e17,-0.384010799002667
W0X-MG,-1.05358761516946e17,1.36033524121102e16,4.51811803523923e17,-0.271312355588005
JI-1UQ,-1.09854813774543e17,2.03146248604618e16,4.52035951376956e17,-0.379228245779046
EN-GTB,-1.01089137731437e17,3.75237485017021e16,4.36865729303425e17,-0.318906827343068
U5-XW7,-1.04424650270501e17,3.07820863284454e16,4.52655484631263e17,-0.44386513295382
JSI-LL,-1.06966022584411e17,3.10586186531786e16,4.56779693342855e17,-0.500002900661367
M-UC0S,-1.1204333051648e17,3.30491089654883e16,4.57947957729673e17,-0.636432361277289
V7-MID,-1.21454906687523e17,4.07144160161586e16,4.55776427906028e17,-0.910565390952947
SY0W-2,-1.14107605136391e17,2.7634021816368e16,4.56226636392771e17,-0.581344942253102
2-3Q2G,-1.2971839825079e17,4.46427231854985e16,4.58816563774127e17,-1
Q1U-IU,-1.03778757499437e17,3.52206820700813e16,4.60824477731785e17,-0.467095089322193
C-XNUA,-6.82839426389021e16,2.15404386903967e16,4.42917368262843e17,-0.695499800812125
7D-PAT,-6.95497880029195e16,8.67545283444566e15,4.4848401565407e17,-0.652077806872123
V-LDEJ,-7.2146873580476e16,1.13975969258156e16,4.53484834639246e17,-0.702512491162365
T-K10W,-7.67200769000952e16,1.71065712169115e16,4.52823367461694e17,-0.73241781070285
P-UCRP,-6.98710533529621e16,1.55931687134476e16,4.5701116859707e17,-0.851365040325428
3-QYVE,-6.60515865551627e16,2.14778078804465e16,4.58473823843197e17,-1
C8-CHY,-2.47094362794381e17,9.99176566414536e16,2.49121639922865e17,-0.286575645007762
E-9ORY,-2.57207147730563e17,9.63871878546885e16,2.49378304960677e17,-0.269786385549241
CR-IFM,-2.60062568346112e17,8.84482474844808e16,2.51903904234086e17,-0.351375656728482
HHK-VL,-2.6262527546311e17,8.44013324891803e16,2.4913099780882e17,-0.289910105561421
P-33KR,-2.76215662727198e17,7.53325859237952e16,2.54033058725839e17,-0.281007858447318
DO6H-Q,-2.69958473973919e17,8.94855033347676e16,2.55239608050599e17,-0.334637707909313
DW-T2I,-2.84787986600059e17,6.57114690521242e16,2.57450158494498e17,-0.256812565219781
O-CNPR,-2.89097469683114e17,5.74570921397963e16,2.56762295016135e17,-0.234771296305863
L-SCBU,-2.91525487981792e17,6.21458903193186e16,2.55094825663087e17,-0.239424757284982
VRH-H7,-2.98122532790808e17,5.14279364226729e16,2.54140350714552e17,-0.273473167366624
O1Y-ED,-2.91294454134989e17,5.69888706306362e16,2.60986939151394e17,-0.272866232973238
K4YZ-Y,-2.94039404611424e17,5.2383247360567e16,2.65404067351499e17,-0.301708218402614
X36Y-G,-3.00216139086374e17,4.32547223429435e16,2.56117336562631e17,-0.287724550779044
L-C3O7,-3.01421158190914e17,5.38029288687317e16,2.63164972412673e17,-0.355209860813701
YKSC-A,-3.07007257035436e17,3.60054007307683e16,2.58157826555419e17,-0.337238241370988
FIO1-8,-3.11481209379836e17,3.88833352250713e16,2.52306940734611e17,-0.369358991505917
C-OK0R,-3.10706035060565e17,4.57423125614364e16,2.6148770376379e17,-0.439036237481334
0-ARFO,-3.19850808483368e17,4.17936285860595e16,2.57259440068558e17,-0.500446622929383
E9KD-N,-3.14896602363952e17,4.22433127535419e16,2.50642325830809e17,-0.407067127236734
8W-OSE,-3.16223950814778e17,3.19594705158908e16,2.52417764001136e17,-0.368410810990079
WQY-IQ,-3.16816499223104e17,2.35840192004045e16,2.53925237045084e17,-0.304633144084388
C4C-Z4,-3.08765509653765e17,6.64175823789679e16,2.62542113872367e17,-0.395536057348575
GME-PQ,-3.19986497828632e17,6.572191528927e16,2.62608649030644e17,-0.492753738227007
MPPA-A,-3.25244805817328e17,5.41076735269254e16,2.63492351287343e17,-0.592056040390424
X5-UME,-3.20356222611715e17,7.74598650551933e16,2.60713206271235e17,-0.389217333834978
I-UUI5,-3.3515966263573e17,4.92618604064053e16,2.65824230549041e17,-0.635425017179738
8QMO-E,-3.25080277701621e17,5.90611697686259e16,2.58596440679005e17,-0.550661378941624
G-5EN2,-1.14366366870212e17,7.64193685217064e16,-1.09012081696657e17,-0.20459323988589
9-F0B2,-1.17393988773807e17,7.17532937180795e16,-1.12701413552436e17,-0.174969223846981
YWS0-Z,-1.11429874003363e17,6.50285700269249e16,-1.15548829938238e17,-0.13550548887988
4B-NQN,-1.15553244035502e17,6.72650749022966e16,-1.21148362351696e17,-0.102335679128717
9UY4-H,-1.15215933442218e17,6.68667300751746e16,-1.28804150441574e17,-0.0784360709274075
49GC-R,-1.19100103547845e17,5.60349825066974e16,-1.31394121965708e17,-0.0777358593893678
D-GTMI,-9.79378475384775e16,2.67428255657787e16,-1.87338875259047e17,-0.32470219483077
FSW-3C,-1.10188975645225e17,3.33192428912116e16,-1.92630347829587e17,-0.263897369936504
FX-7EM,-1.14555864062416e17,3.55692294437019e16,-1.83936518574913e17,-0.265923022207995
MH9C-S,-1.20190900530828e17,3.53711706428486e16,-1.76431155560113e17,-0.210055193758713
G7AQ-7,-1.10368680898466e17,4.14583824397497e16,-1.89124480566365e17,-0.32354153395998
QBL-BV,-1.02882864977846e17,5.58825075987236e16,-1.91908569371163e17,-0.399166349920091
T-RPFU,-1.24378032196979e17,5.05179805024609e16,-1.68441624938817e17,-0.180573951104277
I7S-1S,-1.15683062633549e17,5.09597834778858e16,-1.8331875095982e17,-0.296054803759573
U-HYMT,-1.16248920465546e17,7.53240110800574e16,-1.28750033610001e17,-0.0669390843765009
FC-3YI,-1.08788338466982e17,7.25948244753417e16,-1.31879290100999e17,-0.0786671332786969
QR-K85,-1.16263486986366e17,7.4536121572151e16,-1.3487569698069e17,-0.0636179690232247
5IO8-U,-1.2074255968347e17,7.7915595129307e16,-1.3444064356179e17,-0.0523259133609238
DP-JD4,-1.18800275996488e17,7.48480170813982e16,-1.41075885025352e17,-0.0646691022932973
OXIY-V,-1.09404539077491e17,6.35019446969228e16,-1.4385289656109e17,-0.145126008029989
H6-CX8,-1.20367736621078e17,7.34776541320429e16,-1.28712778629579e17,-0.0688918404087431
D61A-G,-1.23500686240156e17,7.09355763961349e16,-1.25773269462906e17,-0.0854544153837236
Shintaht,-1.2673298247318e17,7.94252980270504e16,-1.24942874786436e17,-0.0864098072471132
Y-MPWL,-1.26847351731262e17,6.34571173038788e16,-1.25918375551265e17,-0.0943930979254098
D-6WS1,-1.30220943215529e17,7.38678574787865e16,-1.24739561470086e17,-0.109671380731244
SI-I89,-1.33522467206116e17,7.67398703865565e16,-1.32335869600437e17,-0.0716173268849629
KBP7-G,-1.24725598209416e17,4.79956875375179e16,-9.96776713013814e16,-0.258948311225481
B-WPLZ,-1.27527505253234e17,3.71700259052417e16,-9.78442833917492e16,-0.200592506962373
XHQ-7V,-1.22476895252205e17,5.64388109300196e16,-1.11862970505599e17,-0.171649774648695
E-YCML,-1.26253846937227e17,3.04020525395307e16,-1.00722502819063e17,-0.145517392761472
TU-O0T,-1.28826456345967e17,2.87910762733673e16,-9.76601346137534e16,-0.15438740009951
Y9-MDG,-1.31942338122699e17,3.68305082634792e16,-9.91186994609936e16,-0.188734978831398
PI5-39,-9.28455684600705e16,5.94650420681234e16,-1.95369913107452e17,-0.428331855868174
GN7-XY,-9.28148169163574e16,6.84243480023311e16,-1.97396954817559e17,-0.328252262835197
F-DTOO,-9.45241098404885e16,6.56684340119313e16,-1.93259503815098e17,-0.391283315289806
5KG-PY,-1.00098732031814e17,6.78544514155066e16,-1.95008324979674e17,-0.315147076289866
QO-SRI,-9.1539010406544e16,7.48412053972245e16,-2.01211146768949e17,-0.231637947392767
INQ-WR,-9.34273906103297e16,6.08401326590826e16,-2.03280887512412e17,-0.312835680615783
S9X-AX,-1.25031289153279e17,5.46886540502929e16,-1.79589721656764e17,-0.194448351439997
TU-RI6,-1.29341596201116e17,6.64712763190455e16,-1.81479308380233e17,-0.136735324522083
08Z-JJ,-1.27670522002148e17,5.24053933105311e16,-1.80401400561017e17,-0.178619732236202
X-4WZD,-1.32083162536572e17,4.40671555342924e16,-1.82079375465648e17,-0.161088327634348
6-OQJV,-1.33027867616453e17,5.3077147028763e16,-1.81149634175232e17,-0.151347939994472
AY-YCU,-1.34543006475558e17,7.56013012845412e16,-1.74136325287641e17,-0.0779751319681917
ZT-LPU,-1.35161259641149e17,7.14088562932731e16,-1.71710411042152e17,-0.0830839106794944
3GXF-U,-1.15938462297007e17,3.71134552829942e16,-1.34934581036939e17,-0.0773084867622589
VKI-T7,-1.23967094462612e17,4.50901338133965e16,-1.38085187045078e17,-0.0702373746720452
8P9-BM,-1.13675214889595e17,3.39435628439057e16,-1.42032464026768e17,-0.10390318160109
F-YH5B,-1.14464426039186e17,2.87849103134509e16,-1.49913407857198e17,-0.120636321232023
H-GKI6,-1.27294676340343e17,3.93315890665163e16,-1.41222256488065e17,-0.0616773789441644
YQB-22,-1.30284359078386e17,3.77784433519676e16,-1.40729716810357e17,-0.053159394089437
2-TEGJ,-1.24616040317244e17,3.86387902020717e16,-1.71302636744133e17,-0.17261599648277
MVCJ-E,-1.24956779192743e17,3.18661949084045e16,-1.66815191975817e17,-0.136282230584362
AY-24I,-1.23924719129486e17,4.17460755245236e16,-1.6739521905968e17,-0.173557618815187
BK4-YC,-1.2467983873531e17,2.04721499246282e16,-1.75345169943041e17,-0.114465439011092
K1I1-J,-1.22873546025364e17,4.07057960443862e16,-1.64037091629431e17,-0.167955570596824
LF-2KP,-1.24105388127468e17,3.92926323867476e16,-1.58812889900097e17,-0.13387079854198
